ID Progetto,File,Indirizzo,Imprese,Valore Stimato,Latitudine,Longitudine
463380,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Loc. Portiolo  46027 San Benedetto Po ( MN ),MarSal Restauri srl,3198000,45.0473456,10.8598478
463397,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Cappella 109  41053 Maranello ( MO ),CME Consorzio Imprenditori Edili s.coop.,602000,44.50715960000001,10.8729908
463483,DEFINITIVO TRENTINO FINO A MAGGIO 2025,Via Prack Zu Asch 1  39031 Brunico ( BZ ),Unionbau SpA,5640000,46.777062,11.9474214
463501,DEFINITIVO LIGURIA MAGGIO 2025,L.go Rosanna Benzi 10  16132 Genova ( GE ),ArCo Lavori s.coop.consortile; Capogruppo ATI; Euroimpianti SpA,45000000,44.4085087,8.972662099999999
463831,DEFINITIVO VENETO FINO A MAGGIO 2025,fr.Sandrà  37014 Castelnuovo del Garda ( VR ),Impresa Rigo srl,400000,45.43844259999999,10.7606996
463902,DEFINITIVO PIEMONTE MAGGIO ,Via San Massimo   10040 Rivalta di Torino ( TO ),Morabito Costruzioni; assegnato,4000000,45.0241452,7.5241293
463961,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via del Municipio 2  47028 Verghereto ( FC ),Baglioni srl,1731000,43.79529,12.00567
463996,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Alberico da Barbiano  20161 Milano ( MI ),AEP Attività Edilizie Pavesi SpA,10000000,45.5298617,9.1727932
464092,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Montevecchio  47921 Rimini ( RN ),Venturelli Romolo Srl,4237000,44.0053215,12.5549224
464506,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Cairoli 4-16  21100 Varese ( VA ),Capogruppo ATI; Devi Impianti srl; assegnato; assegnato alla RTI indicata,3270000,45.8213875,8.8335797
464512,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Monte San Genesio 8  20158 Milano ( MI ),Lasema Costruzioni srl,7000000,45.5007606,9.181592
464809,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Sforza 8  20122 Milano ( MI ),Capogruppo ATI; Eurosistemi srl; Martino srl,9212000,45.46278410000001,9.1981988
464989,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Tinto  30174 Venezia ( VE ),Suninvest SpA,9000000,45.5107111,12.2447528
465703,DEFINITIVO PIEMONTE MAGGIO ,Via S.Maria  12030 Lagnasco ( CN ),Edil Costruzioni srl; assegnato,1200000,44.6255107,7.551994
466004,DEFINITIVO TRENTINO FINO A MAGGIO 2025,Via Paul 9  39047 Santa Cristina Valgardena ( BZ ),Lageder Bau GmbH,1560000,46.55875109999999,11.7158375
466141,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Alfredo Catalani  36071 Arzignano ( VI ),Edilcostruzioni di Callegaro & Zuffellato srl,300000,45.5217777,11.3355291
466728,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Sanchioli  20013 Magenta ( MI ),MAPE Costruzioni Edili srl,5000000,45.46481989999999,8.8906983
467331,DEFINITIVO PIEMONTE MAGGIO ,Via Cavalieri  28070 Sizzano ( NO ),GT Costruzioni srls,10000000,45.5754365,8.435911299999999
467380,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Eligio Brigatti 50  20885 Ronco Briantino ( MB ),Valsecchi Costruzioni srl; assegnato,2000000,45.6652528,9.4096581
467679,DEFINITIVO EMILIA ROMAGNA MAGGIO,via Marco Polo  44123 Modena ( MO ),Consorzio Innova Società Cooperativa; VF Costruzioni e Restauri Srl,7000000,44.6555389,10.8989766
467748,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Sant’Erlembaldo 2  20127 Milano ( MI ),Capogruppo ATI; CreaMi srl; Paladino Costruzioni srl; aggiudicato a favore della; assegnato,11937000,45.5058313,9.2221993
468048,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Giovanni Boccaccio 145  20099 Sesto San Giovanni ( MI ),LDB Costruzioni SpA; assegnato,2500000,45.5430119,9.2368002
468109,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Don Lorenzo Milani  35020 Arzergrande ( PD ),Edil Ciemme srl,600000,45.2749243,12.0754167
468342,DEFINITIVO PIEMONTE MAGGIO ,Str. Profonda  12051 Alba ( CN ),Domus sas,1250000,44.6850837,8.0364157
468644,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via alle Fonti   24038 Sant'Omobono Terme ( BG ),Piramide srl,1098000,45.8250709,9.511224
468912,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Rizzoli  20132 Milano ( MI ),ATS Costruzioni Generali srl; integrato,14000000,45.5081971,9.2549788
469010,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Valeri  35131 Padova ( PD ),Consorzio Stabile Pedron Costruzioni Generali; assegnato,10000000,45.4148775,11.8811874
469121,DEFINITIVO PIEMONTE MAGGIO ,Via C.L.N.   10095 Grugliasco ( TO ),Cogeor srl; assegnato,5000000,45.0675383,7.5679174
469193,DEFINITIVO TRENTINO FINO A MAGGIO 2025,Via Vintler  39100 Bolzano ( BZ ),Se Cos Due srl,2800000,46.5011719,11.3555315
469495,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Cardinale Urbani  30174 Venezia ( VE ),Setten Genesio SpA; assegnato,10182000,45.4944681,12.2113717
469971,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Madonnina  20021 Bollate ( MI ),(nominativo al momento non dichiarato) + Albini e Castelli srl,30000000,45.5394299,9.1078121
469977,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Nonantolana 221  41122 Modena ( MO ),ArCo Lavori s.coop.consortile; VF Costruzioni e Restauri Srl + Scientia srl,3174000,44.6542744,10.9396493
470153,DEFINITIVO PIEMONTE MAGGIO ,C.so Goffredo Mameli 153  28921 Verbania ( VB ),Seven srl; assegnato,1200000,45.9362364,8.575873699999999
470256,DEFINITIVO PIEMONTE MAGGIO ,Via Druento  10044 Pianezza ( TO ),Neglia Costruzioni srl,4000000,45.1118731,7.5596479
470288,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Ciria 6  26100 Cremona ( CR ),Edil Service srl; assegnato,2504000,45.131954,10.0023799
470760,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Bistolfi 31  20134 Milano ( MI ),Borio Mangiarotti SpA,55000000,45.4750688,9.244108899999999
470959,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Molinetto 9  20063 Cernusco sul Naviglio ( MI ),CZ Costruzioni srl,4000000,45.517058,9.3189304
471634,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Cavriana 15  20134 Milano ( MI ),BNG srls; Coccia Costruzioni srl; Consorzio Idea Group,6000000,45.4665838,9.2404776
471961,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,P.le Lorenzo Lotto 15  20122 Milano ( MI ),Constructora San Josè sa; Go Fit Life Science and Technology sa,24177000,45.4818562,9.141136
472222,DEFINITIVO TRENTINO FINO A MAGGIO 2025,Via Castel Flavon 5  39100 Bolzano ( BZ ),Dalle Nogare Costruzioni srl,2500000,46.4886044,11.3484601
472695,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via C.Battisti 56  47021 Bagno di Romagna ( FC ),Conscoop - Cons. Cooperative Produzione e Lavoro; Edilcasa Soc.Coop,416000,43.8548621,11.9762618
474452,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Aeroporto  24050 Orio al Serio ( BG ),Gencantieri SpA,30000000,45.6646198,9.7024653
474815,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,V.le Melchiorre Gioia 124  20125 Milano ( MI ),Ecotek Bonifiche srl; Lupini F.lli srl,5000000,45.4934488,9.2060357
474845,DEFINITIVO PIEMONTE MAGGIO ,Via Pisa 18  10152 Torino ( TO ),Fiammengo Federico srl,3000000,45.0782151,7.6917613
474849,DEFINITIVO PIEMONTE MAGGIO ,Via Langrage 35  10123 Torino ( TO ),Primula Costruzioni srl,2000000,45.0645345,7.681906100000001
474884,DEFINITIVO PIEMONTE MAGGIO ,via Don Orione  12042 Bra ( CN ),Mondavi Costruzioni Bra; assegnato,1500000,44.7141578,7.8318533
474933,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,P.za Ospedale 3  24050 Calcinate ( BG ),Impresa Ravelli srl,1463000,45.6197399,9.7986876
474942,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Mozart  46042 Castel Goffredo ( MN ),Cappellari Costruzioni srl,1000000,45.2924434,10.4794836
475160,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Piave  20900 Monza ( MB ),Impresa Ing Galbiati SpA,5500000,45.5762472,9.2772767
475177,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Acciaierie  20099 Sesto San Giovanni ( MI ),CMB Coop.Muratori e Braccianti di Carpi srl; Colombo Costruzioni SpA,80000000,45.53895,9.2389206
475267,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Col Molin  36060 Romano d'Ezzelino ( VI ),Torresan snc di Torresan Giacomo,200000,45.7941606,11.7614768
475286,DEFINITIVO VENETO FINO A MAGGIO 2025,Via dei Mille 32  36100 Vicenza ( VI ),MACO Group srl,400000,45.5450151,11.5317693
476005,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Marconi  24021 Albino ( BG ),Bergamelli srl; Cortinovis Costruzioni srl + Immobilter srl,3500000,45.7562159,9.7885994
476035,DEFINITIVO EMILIA ROMAGNA MAGGIO,Loc. Castelguelfo  43010 Fontevivo ( PR ),Scaramuzza Fabrizio srl,2000000,44.825244,10.211905
476167,DEFINITIVO LIGURIA MAGGIO 2025,Via Novella  16157 Genova ( GE ),CoGesi srl,1500000,44.4348793,8.7706674
476827,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Valdipado  26100 Cremona ( CR ),Devi Impianti srl,2062000,45.1327464,10.0013682
476828,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Vecchia 7  26100 Cremona ( CR ),Capogruppo ATI,917000,45.1305948,10.0141373
477671,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Canaletto  41124 Modena ( MO ),ITI Impresa Generale SpA; assegnato; integrato,3370000,44.6569468,10.9323436
477823,DEFINITIVO PIEMONTE MAGGIO ,Area ex campo base TAV  28100 Novara ( NO ),MIT srl,10763000,45.4467749,8.6168696
477828,DEFINITIVO PIEMONTE MAGGIO ,Area ex Campo Base TAV  28100 Novara ( NO ),Capogruppo ATI; Dussmann Service Italia,13100000,45.4467749,8.6168696
477844,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via del Pozzo 71  41125 Modena ( MO ),ArCo Lavori s.coop.consortile; Enrico Colombo SpA; Seli Manutenzioni Generali Srl; assegnato; integrato; integrato aggiudicato al Consorzio segnalato,7348000,44.6337349,10.9419683
477856,DEFINITIVO LIGURIA MAGGIO 2025,via Balbi 9  16126 Genova ( GE ),Cosmo Costruzioni Moderne srl,4151000,44.4162124,8.9238339
477987,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,P.le Visconti  24127 Bergamo ( BG ),ArCo Lavori s.coop.consortile; Hana srl + Benis Costruzioni srl; Capogruppo ATI,6803000,45.6803126,9.6434087
478145,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Cavour  30014 Cavarzere ( VE ),Capogruppo ATI; Erre Costruzioni srl; Sogedico srl; integrato; integrato aggiudicato alle imprese segnalate riunite in ATI.,1965000,45.1399718,12.085654
478167,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Newton 15  20148 Milano ( MI ),ATS Costruzioni Generali srl,3950000,45.4738309,9.1321099
478182,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Paravia  20148 Milano ( MI ),IMG srl,2367000,45.4723215,9.1323089
478191,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Q.re Niguarda  20162 Milano ( MI ),Cosbotek srl; aggiudicato con sottoscrizione di accordo quadro.; assegnato,2397000,45.5230155,9.191578699999999
478406,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Filzi   20833 Giussano ( MB ),Ediltre srl,1500000,45.7005858,9.203705
478537,DEFINITIVO PIEMONTE MAGGIO ,Via Cordara  14049 Nizza Monferrato ( AT ),Branda srl; assegnato,1000000,44.7745533,8.3551909
478548,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Piave  20846 Macherio ( MB ),PBS srl,8000000,45.6408307,9.2669421
478586,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Monte Nero  21042 Caronno Pertusella ( VA ),Guffanti di Guffanti e Gianni & C snc; XLam Dolomiti srl; assegnato,983000,45.6030664,9.0478025
478867,DEFINITIVO PIEMONTE MAGGIO ,Via Cravero 107  10095 Grugliasco ( TO ),Selva Mercurio srl,697000,45.06256,7.580214299999999
478968,DEFINITIVO LIGURIA MAGGIO 2025,P.le Giovanni Battista Resasco  16137 Genova ( GE ),Crezza srl; Tempio Crematorio Lombardo srl,5166000,44.4281409,8.949419
479028,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via P. Togliatti  40050 Monte San Pietro ( BO ),Ter Costruzioni srl,900000,44.4484287,11.1893038
479232,DEFINITIVO PIEMONTE MAGGIO ,P.za Arpino  12042 Bra ( CN ),MPM Costruzioni srl,12000000,44.7045875,7.839936
479310,DEFINITIVO LIGURIA MAGGIO 2025,Via Roma 64  17021 Alassio ( SV ),Barbagallo Costruzioni srl,4000000,43.9988215,8.166436599999999
479407,DEFINITIVO PIEMONTE MAGGIO ,Loc. Vallebenedetta  14100 Asti ( AT ),ErrePi srl; assegnato,10000000,44.903126,8.172195
479436,DEFINITIVO EMILIA ROMAGNA MAGGIO,PEEP Q.re Farnesiana  29122 Piacenza ( PC ),BeGen Infrastrutture srl,3730000,45.0300347,9.7138525
479590,DEFINITIVO LIGURIA MAGGIO 2025,Loc.Varigotti  17024 Finale Ligure ( SV ),Eco Costruzioni dei F.lli Pampararo srls,1500000,44.1822017,8.4024378
479830,DEFINITIVO LIGURIA MAGGIO 2025,Via Marino Boccanegra  16126 Genova ( GE ),CLSL Consorzio Leonardo Servizi & Lavori,11872000,44.4148157,8.9225377
479845,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Salvo D'Acquisto  20864 Agrate Brianza ( MB ),Impresa Edile Mariani srl,1500000,45.5758967,9.34624
479847,DEFINITIVO TRENTINO FINO A MAGGIO 2025,Via Carlo Devigili  38017 Mezzolombardo ( TN ),De Vigili Imm.re srl,1600000,46.2089268,11.0995313
479853,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Francesco Guicciardini   25080 Mazzano ( BS ),Sortes srl; assegnato,1200000,45.5002716,10.3652936
480168,DEFINITIVO PIEMONTE MAGGIO ,Fr. Pieggio  28824 Oggebbio ( VB ),Fracti Costruzioni srl; assegnato,1500000,45.9959935,8.6510745
480181,DEFINITIVO VENETO FINO A MAGGIO 2025,Via San Giacomo  37135 Verona ( VR ),Coopservice Soc.coop.p.A.,11365000,45.4094556,10.9894505
480474,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Pizzamano 34  35127 Padova ( PD ),IPS Srl,424000,45.3714459,11.9106245
480772,DEFINITIVO PIEMONTE MAGGIO ,Via Stazione  10090 Rosta ( TO ),Crisma Costruzioni,600000,45.0745412,7.4628222
480836,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via San Quirico  20033 Solaro ( MI ),Urbania Spa,25000000,45.6134181,9.0879629
480889,DEFINITIVO PIEMONTE MAGGIO ,C.so Susa  10098 Rivoli ( TO ),Ortoncelli Costruzioni srl; assegnato,3000000,45.0801571,7.5080571
481009,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via San Tomaso  24121 Bergamo ( BG ),Racco Group SpA,10000000,45.7031362,9.6747536
481239,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Sant'Anna  22010 Laglio ( CO ),Brusa Building srl,300000,45.8909264,9.1428059
481454,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,V.le Borri 57  21100 Varese ( VA ),Notarimpresa SpA,4607000,45.8089167,8.8396282
481673,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Brando Brandi  47121 Forlì ( FC ),Olivucci Enea Srl,1200000,44.1772213,12.0689615
481815,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Vittorio Veneto  22070 Cirimido ( CO ),Demolizioni; assegnato,7000000,45.7004497,9.01203
481982,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Pasteur 11  30031 Dolo ( VE ),Capogruppo ATI; Fullservice Srl,2010000,45.4225583,12.0683357
482213,DEFINITIVO LIGURIA MAGGIO 2025,Via Belvedere 18  17026 Noli ( SV ),INGINSINT  Ingegneria Insediativa Integrata SpA,1200000,44.203853,8.4141686
482388,DEFINITIVO PIEMONTE MAGGIO ,Q.re Sant'Agabio  28100 Novara ( NO ),Mattioda Pierino & Figli SpA; integrato,6445000,45.4458388,8.637461199999999
482524,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Ferraris  46034 Borgo Virgilio ( MN ),Artedil di Campennì Rocco & C srl; assegnato; lavori,1327000,45.120487,10.7825047
482608,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Loc. Sant'Anna  22010 Pianello del Lario ( CO ),Mascenti Davide,400000,46.1344987,9.248199
482730,DEFINITIVO PIEMONTE MAGGIO ,Via Alfazio 5  10046 Poirino ( TO ),Capogruppo ATI; Dicearco Costruzioni srl; Pace Costruzioni srl,1016000,44.9211025,7.846222300000001
482767,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via San Pancrazio  20060 Gessate ( MI ),Giambelli SpA,200000000,45.547124,9.4376064
483192,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Savona 134  20144 Milano ( MI ),Gruppo Building SpA,15000000,45.4486482,9.146341099999999
483193,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Naviglio Grande  20143 Milano ( MI ),Gruppo Building SpA; assegnato,10000000,45.4478234,9.1554758
483330,DEFINITIVO PIEMONTE MAGGIO ,Via Venezia 16  15121 Alessandria ( AL ),Tecnica Restauri srl,3922000,44.9151912,8.6213465
483333,DEFINITIVO LIGURIA MAGGIO 2025,Via Bontà  16043 Chiavari ( GE ),Liguria Immobiliare srl; assegnato,4000000,44.3147495,9.3276829
483356,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Rosellini 27  20124 Milano ( MI ),C&I Costruzioni & Immobiliare srl,1700000,45.49137590000001,9.1954686
483802,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Mortirolo  23034 Grosotto ( SO ),Flooring dei F.lli Messina Srl,1250000,46.2808621,10.2581849
484295,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Medici 7  21050 Cantello ( VA ),Gilomach srl,2500000,45.821895,8.89507
484444,DEFINITIVO PIEMONTE MAGGIO ,Via San Damiano Macra  12100 Cuneo ( CN ),COIFA srl; Romano Costruzioni & C srl - Gruppo Romano,5911000,44.3963666,7.5189003
484650,DEFINITIVO LIGURIA MAGGIO 2025,Via Garnier 21  18012 Bordighera ( IM ),Simco srl Società Immobiliare Mattioda Costruzioni,2500000,43.7826954,7.676770599999999
484759,DEFINITIVO EMILIA ROMAGNA MAGGIO,Fr. Borgonuovo  40037 Sasso Marconi ( BO ),Capogruppo ATI; Consorzio Stabile Costruendo srl; assegnato; integrato aggiudicato alle imprese segnalate riunite in,10734000,44.4406982,11.2736358
484950,DEFINITIVO PIEMONTE MAGGIO ,Via Rocca de Baldi 7  12100 Cuneo ( CN ),COIFA srl; Capogruppo ATI,7430000,44.3904757,7.566931800000001
485058,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Bramante da Urbino 37  20900 Monza ( MB ),Capogruppo ATI; Consorzio Stabile Triangolo Lariano srl; assegnato,2528000,45.5738774,9.288535399999999
485059,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Qr. Regina Pacis - San Donato  20900 Monza ( MB ),Wolf System srl; assegnato; integrato; integrato per progettazione,4488000,45.573115,9.2832733
485252,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Panica 17  36063 Marostica ( VI ),ITEC srl Costruzioni Generali; assegnato; integrato; integrato aggiudicato all'impresa + ITEC srl Costruzioni Generali; assegnato; integrato; integrato aggiudicato all'impresa segnalata che ha indicato,6395000,45.7439556,11.6494979
485266,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Botticelli 14  20851 Lissone ( MB ),Dream Costruzioni srl + Eur Tecna srl,660000,45.61885179999999,9.2444642
485307,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,V.lo Lamperti 6  20061 Carugate ( MI ),Capogruppo ATI; Imprima Lavori srl; integrato,1509000,45.5477991,9.3384188
485541,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via San Francesco  22040 Monguzzo ( CO ),Romeo srls,600000,45.7845614,9.2329626
485762,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Massimiano 6  20134 Milano ( MI ),Coprima srl,14000000,45.4828939,9.244748
485771,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Stilicone 10  20154 Milano ( MI ),Restructura srl,4200000,45.4903291,9.169769900000002
486094,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Chiesa Prà 53  35042 Este ( PD ),Atheste Costruzioni srl; aggiudicato all'impresa segnalata che ha offerto il ribasso del 6%.; assegnato,1356000,45.2079207,11.6506596
486104,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Santa Cristina  24048 Treviolo ( BG ),Adobati Eliseo & C snc + Spedil srl,2000000,45.6727052,9.6039938
486107,DEFINITIVO VENETO FINO A MAGGIO 2025,Via San Girolamo  35042 Este ( PD ),Ruffato Mario srl; aggiudicato all'impresa segnalata che ha offerto il; assegnato,1822000,45.2276213,11.6592289
486276,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via del Carso  25124 Brescia ( BS ),Girelli Costruzioni srl + Santamargherita srl,3200000,45.5179853,10.2316465
486650,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Carlo Alberto 8  27023 Cassolnovo ( PV ),Edilcassolese sas di Truglio Vincenzo & C; assegnato,2400000,45.36344190000001,8.808692299999999
486880,DEFINITIVO PIEMONTE MAGGIO ,Fr. Abbadia Alpina  10064 Pinerolo ( TO ),ICR Costruzioni srl,4000000,44.88587159999999,7.3095834
487164,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Alessandro Volta 34  22029 Uggiate con Ronago ( CO ),FG Costruzioni srl; assegnato,1500000,45.8197357,8.9661177
487573,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,V.le Romagna 40  20900 Monza ( MB ),Wolf Haus srl,9000000,45.5729603,9.2516503
487684,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Bramante da Urbino 45  20900 Monza ( MB ),Capogruppo ATI; Consorzio Stabile Triangolo Lariano srl; assegnato,1826000,45.5736161,9.290044499999999
488074,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Amendola 27  21100 Varese ( VA ),Demolizioni,3000000,45.82774690000001,8.7972959
488126,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Erodoto 16  20126 Milano ( MI ),AT Toptaglio srl; COEMI Coop Edile Muratori srl,12000000,45.50904389999999,9.221136999999999
488230,DEFINITIVO PIEMONTE MAGGIO ,Via Roma  13854 Quaregna Cerreto ( BI ),ISI Costruzioni Generali srl,2800000,45.5671617,8.153512
488305,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,C.so Matteotti 4  20121 Milano ( MI ),Industrie D'Amico srl,12000000,45.46681230000001,9.1941699
488315,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Monte Sabini 21  20141 Milano ( MI ),GA Enne Costruzioni srl,12000000,45.42856949999999,9.2004445
488553,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,P.za Tirana 24  20147 Milano ( MI ),Borio Mangiarotti SpA,15000000,45.4429338,9.1291747
488683,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Isonzo 42  21020 Buguggiate ( VA ),Massetti Costruzioni srl,3000000,45.772635,8.810126
488911,DEFINITIVO VENETO FINO A MAGGIO 2025,Via San Francesco  35020 Ponte San Nicolò ( PD ),Scapin Costruzioni srl,1050000,45.3616573,11.9374784
489057,DEFINITIVO PIEMONTE MAGGIO ,Str.Circonvallazione  15048 Valenza ( AL ),Edil Alta srl,1200000,44.9863463,8.6365885
489197,DEFINITIVO PIEMONTE MAGGIO ,P.za Alciati 4-11-15  13100 Vercelli ( VC ),Notarimpresa SpA,2150000,45.3245668,8.424615900000001
489424,DEFINITIVO PIEMONTE MAGGIO ,Via Giaveno   10040 Rivalta di Torino ( TO ),Gemina srl,3000000,45.0132074,7.5045824
489601,DEFINITIVO PIEMONTE MAGGIO ,Via Botoneri  12062 Cherasco ( CN ),Marengo Costruzioni srl; assegnato,5000000,44.6433438,7.8569318
489606,DEFINITIVO PIEMONTE MAGGIO ,V.le Stazione 3  10024 Moncalieri ( TO ),PaREd srl,247000,44.9987634,7.6791139
489613,DEFINITIVO PIEMONTE MAGGIO ,C.so Trieste 41  10024 Moncalieri ( TO ),Consorzio Stabile Energos; Fenix Consorzio Stabile scarl,1683000,45.009234,7.670859699999999
489615,DEFINITIVO PIEMONTE MAGGIO ,Via S.Maria 78/80/82  10024 Moncalieri ( TO ),Studio Oikos srl,1309000,44.9920664,7.6638633
489750,DEFINITIVO EMILIA ROMAGNA MAGGIO,Loc. Quara  42010 Toano ( RE ),Tazzioli e Magnani srl,778000,44.356627,10.5078975
489751,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Stelvio 6  20813 Bovisio-Masciago ( MB ),Futura srl; GM Costruzioni srl,5500000,45.60241449999999,9.1447317
489767,DEFINITIVO PIEMONTE MAGGIO ,Via G. Ferraris  13100 Vercelli ( VC ),Notarimpresa SpA,1985000,45.3277404,8.4200875
489878,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Fr. di Romano Paltano  20079 Basiglio ( MI ),Colombo Costruzioni SpA,69500000,45.3608902,9.1567557
489909,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Rovigno 18  20125 Milano ( MI ),Tierre Immobiliare srl,9000000,45.5025246,9.2194433
